"","status_id","hashtags","nextid","nexttag"
"1547","1190264942819196934","mindset","1190264942819196934","entrepreneur"
"1548","1190264942819196934","entrepreneur","1190264942819196934","successful"
"1549","1190264942819196934","successful","1190264942819196934","successquotes"
"1550","1190264942819196934","successquotes","1190264942819196934","success"
"1551","1190264942819196934","success","1190264942819196934","true"
"1552","1190264942819196934","true","1192808010005073920",NA
"1553","1192808010005073920","connection","1192808010005073920","love"
"1554","1192808010005073920","love","1192808010005073920","community"
"1555","1192808010005073920","community","1192808010005073920","yoga"
"1556","1192808010005073920","yoga","1192808010005073920","nature"
"1557","1192808010005073920","nature","1192808010005073920","mindfulness"
"1558","1192808010005073920","mindfulness","1192808010005073920","victim"
"1559","1192808010005073920","victim","1192808010005073920","mentalhealth"
"1560","1192808010005073920","mentalhealth","1192808010005073920","friendship"
"1561","1192808010005073920","friendship","1192808010005073920","art"
"1562","1192808010005073920","art","1192808010005073920","gratitude"
"1563","1192808010005073920","gratitude","1192808010005073920","meditation"
"1564","1192808010005073920","meditation","1192808010005073920","selfcare"
"1565","1192808010005073920","selfcare","1192808010005073920","healing"
"1566","1192808010005073920","healing","1192808010005073920","selflove"
"1567","1192808010005073920","selflove","1192808010005073920","blame"
"1568","1192808010005073920","blame","1192808010005073920","energy"
"1569","1192808010005073920","energy","1192808010005073920","wellness"
"1570","1192808010005073920","wellness","1192808010005073920","emotions"
"1571","1192808010005073920","emotions","1192808010005073920","family"
"1572","1192808010005073920","family","1192808010005073920","loneliness"
"1573","1192808010005073920","loneliness","1192808010005073920","mentalhealthawareness"
"1574","1192808010005073920","mentalhealthawareness","1192808010005073920","quotes"
"1575","1192808010005073920","quotes","1192808010005073920","relationships"
"1576","1192808010005073920","relationships","1192808010005073920","life"
"1577","1192808010005073920","life","1192808010005073920","peace"
"1578","1192808010005073920","peace","1192808010005073920","breathe"
"1579","1192808010005073920","breathe","1192808010005073920","anxiety"
"1580","1192808010005073920","anxiety","1190267841121005569",NA
"1581","1190267841121005569","Loneliness","1190267841121005569","Spirituality"
"1582","1190267841121005569","Spirituality","1192807773886697476",NA
"1583","1192807773886697476","Loneliness","1192807773886697476","Spirituality"
"1584","1192807773886697476","Spirituality","1192806234648457216",NA
"1585","1192806234648457216","loneliness","1192806234648457216","isolation"
"1586","1192806234648457216","isolation","1192806234648457216","OurNeighbours"
"1587","1192806234648457216","OurNeighbours","1192806234648457216","Calderdale"
"1588","1192806234648457216","Calderdale","1192806234648457216","Yorkshire"
"1589","1192806234648457216","Yorkshire","1192018823806894080",NA
"1590","1192018823806894080","loneliness","1192018823806894080","isolation"
"1591","1192018823806894080","isolation","1192018823806894080","OurNeighbours"
"1592","1192018823806894080","OurNeighbours","1192805114337222656",NA
"1593","1192805114337222656","loneliness","1192805025376088065",NA
"1594","1192805025376088065","loneliness","1192785086783131649",NA
"1595","1192785086783131649","loneliness","1192785086783131649","relationships"
"1596","1192785086783131649","relationships","1192785086783131649","socialmedia"
"1597","1192785086783131649","socialmedia","1192785086783131649","LookingAfterYourSelfie"
"1598","1192785086783131649","LookingAfterYourSelfie","1192775207293005825",NA
"1599","1192775207293005825","research","1192775207293005825","loneliness"
"1600","1192775207293005825","loneliness","1192799629399732226",NA
"1601","1192799629399732226","loneliness","1192797498961731584",NA
"1602","1192797498961731584","socialisolation","1192797498961731584","urbanlife"
"1603","1192797498961731584","urbanlife","1192797498961731584","seniors"
"1604","1192797498961731584","seniors","1192797498961731584","youth"
"1605","1192797498961731584","youth","1192797498961731584","mentalhealth"
"1606","1192797498961731584","mentalhealth","1192797498961731584","loneliness"
"1607","1192797498961731584","loneliness","1192797375812771840",NA
"1608","1192797375812771840","loneliness","1192797375812771840","Friday"
"1609","1192797375812771840","Friday","1192797375812771840","FridayVibes"
"1610","1192797375812771840","FridayVibes","1192797375812771840","FridayFeeling"
"1611","1192797375812771840","FridayFeeling","1192797375812771840","FridayThoughts"
"1612","1192797375812771840","FridayThoughts","1192797375812771840","FridayMadness"
"1613","1192797375812771840","FridayMadness","1192797375812771840","noloveforthelonely"
"1614","1192797375812771840","noloveforthelonely","1192795299590201344",NA
"1615","1192795299590201344","หาคนคุย","1192795299590201344","โสด"
"1616","1192795299590201344","โสด","1192795299590201344","หาเพื่อนคุย"
"1617","1192795299590201344","หาเพื่อนคุย","1192795299590201344","Lonely"
"1618","1192795299590201344","Lonely","1192795299590201344","loneliness"
"1619","1192795299590201344","loneliness","1192795299590201344","เบื่อ"
"1620","1192795299590201344","เบื่อ","1192795299590201344","คุย"
"1621","1192795299590201344","คุย","1192795299590201344","ทักทายคุยกัน"
"1622","1192795299590201344","ทักทายคุยกัน","1192790907336024066",NA
"1623","1192790907336024066","loneliness","1192790907336024066","research"
"1624","1192790907336024066","research","1192787810421530624",NA
"1625","1192787810421530624","loneliness","1192787378118778880",NA
"1626","1192787378118778880","housing","1192787378118778880","ageing"
"1627","1192787378118778880","ageing","1192787378118778880","loneliness"
"1628","1192787378118778880","loneliness","1192786366561734662",NA
"1629","1192786366561734662","Loneliness","1192786366561734662","Dementia"
"1630","1192786366561734662","Dementia","1192779758377021446",NA
"1631","1192779758377021446","volunteer","1192779758377021446","loneliness"
"1632","1192779758377021446","loneliness","1192775159293329408",NA
"1633","1192775159293329408","loneliness","1192775159293329408","intimacy"
"1634","1192775159293329408","intimacy","1192775159293329408","emotions"
"1635","1192775159293329408","emotions","1192773850968338433",NA
"1636","1192773850968338433","anxiety","1192773850968338433","depression"
"1637","1192773850968338433","depression","1192773850968338433","loneliness"
"1638","1192773850968338433","loneliness","1192773850968338433","depression"
"1639","1192773850968338433","depression","1192773629467070464",NA
"1640","1192773629467070464","loneliness","1192773629467070464","youngpeople"
"1641","1192773629467070464","youngpeople","1192770987114336257",NA
"1642","1192770987114336257","dementia","1192770987114336257","wellbeing"
"1643","1192770987114336257","wellbeing","1192770987114336257","loneliness"
"1644","1192770987114336257","loneliness","1192770987114336257","prevention"
"1645","1192770987114336257","prevention","1192768042549297157",NA
"1646","1192768042549297157","Loneliness","1192763955170697216",NA
"1647","1192763955170697216","loneliness","1192762755968913408",NA
"1648","1192762755968913408","loneliness","1192762131277500416",NA
"1649","1192762131277500416","यारों","1192762131277500416","अकेला"
"1650","1192762131277500416","अकेला","1192762131277500416","गुमनाम"
"1651","1192762131277500416","गुमनाम","1192762131277500416","Friends"
"1652","1192762131277500416","Friends","1192762131277500416","loneliness"
"1653","1192762131277500416","loneliness","1192762131277500416","time"
"1654","1192762131277500416","time","1192762131277500416","anonymous"
"1655","1192762131277500416","anonymous","1192762131277500416","someone"
"1656","1192762131277500416","someone","1192762131277500416","comes"
"1657","1192762131277500416","comes","1192762131277500416","love"
"1658","1192762131277500416","love","1192762131277500416","heart"
"1659","1192762131277500416","heart","1192762131277500416","life"
"1660","1192762131277500416","life","1192320807218769921",NA
"1661","1192320807218769921","Living","1192320807218769921","loneliness"
"1662","1192320807218769921","loneliness","1192758691419656198",NA
"1663","1192758691419656198","Living","1192758691419656198","loneliness"
"1664","1192758691419656198","loneliness","1191746247817940992",NA
"1665","1191746247817940992","Loneliness","1191746247817940992","socialisolation"
"1666","1191746247817940992","socialisolation","1191832675339907073",NA
"1667","1191832675339907073","depression","1191832675339907073","loneliness"
"1668","1191832675339907073","loneliness","1192757216610279425",NA
"1669","1192757216610279425","Qualitative","1192757216610279425","loneliness"
"1670","1192757216610279425","loneliness","1192757216610279425","mentalhealth"
"1671","1192757216610279425","mentalhealth","1192737053018116096",NA
"1672","1192737053018116096","loneliness","1192737053018116096","mentalhealth"
"1673","1192737053018116096","mentalhealth","1192739701742014464",NA
"1674","1192739701742014464","loneliness","1192739701742014464","university"
"1675","1192739701742014464","university","1192739701742014464","qualitative"
"1676","1192739701742014464","qualitative","1192547542577434624",NA
"1677","1192547542577434624","Loneliness","1191083632565399553",NA
"1678","1191083632565399553","Loneliness","1191083632565399553","LawsofAttraction"
"1679","1191083632565399553","LawsofAttraction","1191083632565399553","Relationships"
"1680","1191083632565399553","Relationships","1191083632565399553","FrizeMedia"
"1681","1191083632565399553","FrizeMedia","1192236545140494339",NA
"1682","1192236545140494339","Loneliness","1192236545140494339","FrizeMedia"
"1683","1192236545140494339","FrizeMedia","1192236545140494339","Onlineadvertising"
"1684","1192236545140494339","Onlineadvertising","1192236545140494339","Digitalmarketing"
"1685","1192236545140494339","Digitalmarketing","1192754811168411648",NA
"1686","1192754811168411648","Loneliness","1192754811168411648","LawsofAttraction"
"1687","1192754811168411648","LawsofAttraction","1192754811168411648","Relationships"
"1688","1192754811168411648","Relationships","1192754811168411648","FrizeMedia"
"1689","1192754811168411648","FrizeMedia","1192754811168411648","Onlineadvertising"
"1690","1192754811168411648","Onlineadvertising","1192754811168411648","DigitalMarketing"
"1691","1192754811168411648","DigitalMarketing","1192754811168411648","DigitalMarketingServices"
"1692","1192754811168411648","DigitalMarketingServices","1191482380047077376",NA
"1693","1191482380047077376","Loneliness","1191482380047077376","FrizeMedia"
"1694","1191482380047077376","FrizeMedia","1191868640326508544",NA
"1695","1191868640326508544","Loneliness","1191868640326508544","LawsofAttraction"
"1696","1191868640326508544","LawsofAttraction","1191868640326508544","Relationships"
"1697","1191868640326508544","Relationships","1191868640326508544","FrizeMedia"
"1698","1191868640326508544","FrizeMedia","1192229951786934272",NA
