"","time","length","track","channel","note","notename","velocity","track_name","angle","radius","size"
"1191",106500,116,7,5,60,"c'",80,"MUTED GTR",3.29633467428548,60.1851851851852,0.854250157539209
"1192",107000,682,7,5,48,"c",80,"MUTED GTR",3.31181042393001,49.0740740740741,2.07132506354572
"1193",107000,682,7,5,55,"g",80,"MUTED GTR",3.31181042393001,55.5555555555556,2.07132506354572
"1194",107000,682,7,5,60,"c'",80,"MUTED GTR",3.31181042393001,60.1851851851852,2.07132506354572
"1195",108000,500,7,5,52,"e",80,"MUTED GTR",3.34276192321907,52.7777777777778,1.77354035619941
"1196",108000,500,7,5,59,"b",80,"MUTED GTR",3.34276192321907,59.2592592592593,1.77354035619941
"1197",108000,500,7,5,64,"e'",80,"MUTED GTR",3.34276192321907,63.8888888888889,1.77354035619941
"1198",108500,250,7,5,52,"e",80,"MUTED GTR",3.35823767286361,52.7777777777778,1.25408241257661
"1199",108500,250,7,5,59,"b",80,"MUTED GTR",3.35823767286361,59.2592592592593,1.25408241257661
"1200",108500,250,7,5,64,"e'",80,"MUTED GTR",3.35823767286361,63.8888888888889,1.25408241257661
"1201",108750,500,7,5,52,"e",80,"MUTED GTR",3.36597554768587,52.7777777777778,1.77354035619941
"1202",108750,500,7,5,59,"b",80,"MUTED GTR",3.36597554768587,59.2592592592593,1.77354035619941
"1203",108750,500,7,5,67,"g'",80,"MUTED GTR",3.36597554768587,66.6666666666667,1.77354035619941
"1204",109500,250,7,5,52,"e",80,"MUTED GTR",3.38918917215267,52.7777777777778,1.25408241257661
"1205",109500,250,7,5,59,"b",80,"MUTED GTR",3.38918917215267,59.2592592592593,1.25408241257661
"1206",109500,250,7,5,67,"g'",80,"MUTED GTR",3.38918917215267,66.6666666666667,1.25408241257661
"1207",109750,250,7,5,52,"e",80,"MUTED GTR",3.39692704697494,52.7777777777778,1.25408241257661
"1208",109750,250,7,5,59,"b",80,"MUTED GTR",3.39692704697494,59.2592592592593,1.25408241257661
"1209",109750,250,7,5,67,"g'",80,"MUTED GTR",3.39692704697494,66.6666666666667,1.25408241257661
"1210",110250,250,7,5,52,"e",80,"MUTED GTR",3.41240279661947,52.7777777777778,1.25408241257661
"1211",110250,250,7,5,59,"b",80,"MUTED GTR",3.41240279661947,59.2592592592593,1.25408241257661
"1212",110250,250,7,5,67,"g'",80,"MUTED GTR",3.41240279661947,66.6666666666667,1.25408241257661
"1213",110500,250,7,5,52,"e",80,"MUTED GTR",3.42014067144174,52.7777777777778,1.25408241257661
"1214",110500,250,7,5,59,"b",80,"MUTED GTR",3.42014067144174,59.2592592592593,1.25408241257661
"1215",110500,250,7,5,67,"g'",80,"MUTED GTR",3.42014067144174,66.6666666666667,1.25408241257661
"1216",111000,750,7,5,52,"e",80,"MUTED GTR",3.43561642108627,52.7777777777778,2.17213445546124
"1217",111000,750,7,5,59,"b",80,"MUTED GTR",3.43561642108627,59.2592592592593,2.17213445546124
"1218",111000,750,7,5,67,"g'",80,"MUTED GTR",3.43561642108627,66.6666666666667,2.17213445546124
"1219",112000,480,7,5,50,"d",80,"MUTED GTR",3.46656792037534,50.9259259259259,1.73770756436899
"1220",112000,480,7,5,57,"a",80,"MUTED GTR",3.46656792037534,57.4074074074074,1.73770756436899
"1221",112000,480,7,5,62,"d'",80,"MUTED GTR",3.46656792037534,62.037037037037,1.73770756436899
"1222",112000,480,7,5,66,"f#'",80,"MUTED GTR",3.46656792037534,65.7407407407407,1.73770756436899
"1223",112750,480,7,5,50,"d",80,"MUTED GTR",3.48978154484214,50.9259259259259,1.73770756436899
"1224",112750,480,7,5,57,"a",80,"MUTED GTR",3.48978154484214,57.4074074074074,1.73770756436899
"1225",112750,480,7,5,62,"d'",80,"MUTED GTR",3.48978154484214,62.037037037037,1.73770756436899
"1226",112750,480,7,5,66,"f#'",80,"MUTED GTR",3.48978154484214,65.7407407407407,1.73770756436899
"1227",113500,478,7,5,50,"d",80,"MUTED GTR",3.51299516930893,50.9259259259259,1.73408356133289
"1228",113500,478,7,5,57,"a",80,"MUTED GTR",3.51299516930893,57.4074074074074,1.73408356133289
"1229",113500,478,7,5,62,"d'",80,"MUTED GTR",3.51299516930893,62.037037037037,1.73408356133289
"1230",113500,478,7,5,66,"f#'",80,"MUTED GTR",3.51299516930893,65.7407407407407,1.73408356133289
"1231",114250,480,7,5,50,"d",80,"MUTED GTR",3.53620879377573,50.9259259259259,1.73770756436899
"1232",114250,480,7,5,57,"a",80,"MUTED GTR",3.53620879377573,57.4074074074074,1.73770756436899
"1233",114250,480,7,5,62,"d'",80,"MUTED GTR",3.53620879377573,62.037037037037,1.73770756436899
"1234",114250,480,7,5,66,"f#'",80,"MUTED GTR",3.53620879377573,65.7407407407407,1.73770756436899
"1235",115000,728,7,5,50,"d",80,"MUTED GTR",3.55942241824253,50.9259259259259,2.1400393676797
"1236",115000,728,7,5,57,"a",80,"MUTED GTR",3.55942241824253,57.4074074074074,2.1400393676797
"1237",115000,728,7,5,62,"d'",80,"MUTED GTR",3.55942241824253,62.037037037037,2.1400393676797
"1238",115000,728,7,5,66,"f#'",80,"MUTED GTR",3.55942241824253,65.7407407407407,2.1400393676797
"1239",116000,472,7,5,55,"g",80,"MUTED GTR",3.5903739175316,55.5555555555556,1.72316582282267
"1240",116000,472,7,5,62,"d'",80,"MUTED GTR",3.5903739175316,62.037037037037,1.72316582282267
"1241",116000,472,7,5,67,"g'",80,"MUTED GTR",3.5903739175316,66.6666666666667,1.72316582282267
"1242",116500,230,7,5,55,"g",80,"MUTED GTR",3.60584966717613,55.5555555555556,1.20287359341339
"1243",116500,230,7,5,62,"d'",80,"MUTED GTR",3.60584966717613,62.037037037037,1.20287359341339
"1244",116500,230,7,5,67,"g'",80,"MUTED GTR",3.60584966717613,66.6666666666667,1.20287359341339
"1245",116750,232,7,5,55,"g",80,"MUTED GTR",3.6135875419984,55.5555555555556,1.2080921584513
"1246",116750,232,7,5,62,"d'",80,"MUTED GTR",3.6135875419984,62.037037037037,1.2080921584513
"1247",116750,232,7,5,67,"g'",80,"MUTED GTR",3.6135875419984,66.6666666666667,1.2080921584513
"1248",117500,232,7,5,55,"g",80,"MUTED GTR",3.6368011664652,55.5555555555556,1.2080921584513
"1249",117500,232,7,5,62,"d'",80,"MUTED GTR",3.6368011664652,62.037037037037,1.2080921584513
"1250",117500,232,7,5,67,"g'",80,"MUTED GTR",3.6368011664652,66.6666666666667,1.2080921584513
"1251",118250,232,7,5,55,"g",80,"MUTED GTR",3.660014790932,55.5555555555556,1.2080921584513
"1252",118250,232,7,5,62,"d'",80,"MUTED GTR",3.660014790932,62.037037037037,1.2080921584513
"1253",118250,232,7,5,67,"g'",80,"MUTED GTR",3.660014790932,66.6666666666667,1.2080921584513
"1254",118500,232,7,5,55,"g",80,"MUTED GTR",3.66775266575426,55.5555555555556,1.2080921584513
"1255",118500,232,7,5,62,"d'",80,"MUTED GTR",3.66775266575426,62.037037037037,1.2080921584513
"1256",118500,232,7,5,67,"g'",80,"MUTED GTR",3.66775266575426,66.6666666666667,1.2080921584513
"1257",119000,782,7,5,55,"g",80,"MUTED GTR",3.6832284153988,55.5555555555556,2.21798931419569
"1258",119000,782,7,5,59,"b",80,"MUTED GTR",3.6832284153988,59.2592592592593,2.21798931419569
"1259",119000,782,7,5,62,"d'",80,"MUTED GTR",3.6832284153988,62.037037037037,2.21798931419569
"1260",120000,732,7,5,48,"c",80,"MUTED GTR",3.71417991468786,49.0740740740741,2.14591054295827
"1261",120000,732,7,5,55,"g",80,"MUTED GTR",3.71417991468786,55.5555555555556,2.14591054295827
"1262",120000,732,7,5,60,"c'",80,"MUTED GTR",3.71417991468786,60.1851851851852,2.14591054295827
"1263",120750,732,7,5,48,"c",80,"MUTED GTR",3.73739353915466,49.0740740740741,2.14591054295827
"1264",120750,732,7,5,55,"g",80,"MUTED GTR",3.73739353915466,55.5555555555556,2.14591054295827
"1265",120750,732,7,5,60,"c'",80,"MUTED GTR",3.73739353915466,60.1851851851852,2.14591054295827
"1266",121500,732,7,5,48,"c",80,"MUTED GTR",3.76060716362146,49.0740740740741,2.14591054295827
"1267",121500,732,7,5,55,"g",80,"MUTED GTR",3.76060716362146,55.5555555555556,2.14591054295827
"1268",121500,732,7,5,60,"c'",80,"MUTED GTR",3.76060716362146,60.1851851851852,2.14591054295827
"1269",122250,234,7,5,48,"c",80,"MUTED GTR",3.78382078808826,49.0740740740741,1.21328827773609
"1270",122250,234,7,5,55,"g",80,"MUTED GTR",3.78382078808826,55.5555555555556,1.21328827773609
"1271",122250,234,7,5,60,"c'",80,"MUTED GTR",3.78382078808826,60.1851851851852,1.21328827773609
"1272",122500,116,7,5,48,"c",80,"MUTED GTR",3.79155866291052,49.0740740740741,0.854250157539209
"1273",122500,116,7,5,55,"g",80,"MUTED GTR",3.79155866291052,55.5555555555556,0.854250157539209
"1274",122500,116,7,5,60,"c'",80,"MUTED GTR",3.79155866291052,60.1851851851852,0.854250157539209
"1275",123000,740,7,5,48,"c",80,"MUTED GTR",3.80703441255506,49.0740740740741,2.15760496493231
"1276",123000,740,7,5,55,"g",80,"MUTED GTR",3.80703441255506,55.5555555555556,2.15760496493231
"1277",123000,740,7,5,60,"c'",80,"MUTED GTR",3.80703441255506,60.1851851851852,2.15760496493231
"1278",124000,448,7,5,52,"e",80,"MUTED GTR",3.83798591184412,52.7777777777778,1.67878499933162
"1279",124000,448,7,5,59,"b",80,"MUTED GTR",3.83798591184412,59.2592592592593,1.67878499933162
"1280",124000,448,7,5,64,"e'",80,"MUTED GTR",3.83798591184412,63.8888888888889,1.67878499933162
"1281",124500,196,7,5,52,"e",80,"MUTED GTR",3.85346166148866,52.7777777777778,1.1104119032443
"1282",124500,196,7,5,59,"b",80,"MUTED GTR",3.85346166148866,59.2592592592593,1.1104119032443
"1283",124500,196,7,5,64,"e'",80,"MUTED GTR",3.85346166148866,63.8888888888889,1.1104119032443
"1284",124750,450,7,5,52,"e",80,"MUTED GTR",3.86119953631092,52.7777777777778,1.68252811434494
"1285",124750,450,7,5,59,"b",80,"MUTED GTR",3.86119953631092,59.2592592592593,1.68252811434494
"1286",124750,450,7,5,67,"g'",80,"MUTED GTR",3.86119953631092,66.6666666666667,1.68252811434494
"1287",125500,196,7,5,52,"e",80,"MUTED GTR",3.88441316077772,52.7777777777778,1.1104119032443
"1288",125500,196,7,5,59,"b",80,"MUTED GTR",3.88441316077772,59.2592592592593,1.1104119032443
"1289",125500,196,7,5,67,"g'",80,"MUTED GTR",3.88441316077772,66.6666666666667,1.1104119032443
"1290",125750,200,7,5,52,"e",80,"MUTED GTR",3.89215103559999,52.7777777777778,1.12168540956329
"1291",125750,200,7,5,59,"b",80,"MUTED GTR",3.89215103559999,59.2592592592593,1.12168540956329
"1292",125750,200,7,5,67,"g'",80,"MUTED GTR",3.89215103559999,66.6666666666667,1.12168540956329
"1293",126250,198,7,5,52,"e",80,"MUTED GTR",3.90762678524452,52.7777777777778,1.11606289090127
"1294",126250,198,7,5,59,"b",80,"MUTED GTR",3.90762678524452,59.2592592592593,1.11606289090127
"1295",126250,198,7,5,67,"g'",80,"MUTED GTR",3.90762678524452,66.6666666666667,1.11606289090127
"1296",126500,196,7,5,52,"e",80,"MUTED GTR",3.91536466006679,52.7777777777778,1.1104119032443
"1297",126500,196,7,5,59,"b",80,"MUTED GTR",3.91536466006679,59.2592592592593,1.1104119032443
"1298",126500,196,7,5,67,"g'",80,"MUTED GTR",3.91536466006679,66.6666666666667,1.1104119032443
"1299",127000,696,7,5,52,"e",80,"MUTED GTR",3.93084040971132,52.7777777777778,2.09247699866321
"1300",127000,696,7,5,59,"b",80,"MUTED GTR",3.93084040971132,59.2592592592593,2.09247699866321
"1301",127000,696,7,5,67,"g'",80,"MUTED GTR",3.93084040971132,66.6666666666667,2.09247699866321
"1302",128000,480,7,5,50,"d",80,"MUTED GTR",3.96179190900038,50.9259259259259,1.73770756436899
"1303",128000,480,7,5,57,"a",80,"MUTED GTR",3.96179190900038,57.4074074074074,1.73770756436899
"1304",128000,480,7,5,62,"d'",80,"MUTED GTR",3.96179190900038,62.037037037037,1.73770756436899
"1305",128000,480,7,5,66,"f#'",80,"MUTED GTR",3.96179190900038,65.7407407407407,1.73770756436899
"1306",128750,480,7,5,50,"d",80,"MUTED GTR",3.98500553346718,50.9259259259259,1.73770756436899
"1307",128750,480,7,5,57,"a",80,"MUTED GTR",3.98500553346718,57.4074074074074,1.73770756436899
"1308",128750,480,7,5,62,"d'",80,"MUTED GTR",3.98500553346718,62.037037037037,1.73770756436899
"1309",128750,480,7,5,66,"f#'",80,"MUTED GTR",3.98500553346718,65.7407407407407,1.73770756436899
"1310",129500,478,7,5,50,"d",80,"MUTED GTR",4.00821915793398,50.9259259259259,1.73408356133289
"1311",129500,478,7,5,57,"a",80,"MUTED GTR",4.00821915793398,57.4074074074074,1.73408356133289
"1312",129500,478,7,5,62,"d'",80,"MUTED GTR",4.00821915793398,62.037037037037,1.73408356133289
"1313",129500,478,7,5,66,"f#'",80,"MUTED GTR",4.00821915793398,65.7407407407407,1.73408356133289
"1314",130250,480,7,5,50,"d",80,"MUTED GTR",4.03143278240078,50.9259259259259,1.73770756436899
"1315",130250,480,7,5,57,"a",80,"MUTED GTR",4.03143278240078,57.4074074074074,1.73770756436899
"1316",130250,480,7,5,62,"d'",80,"MUTED GTR",4.03143278240078,62.037037037037,1.73770756436899
"1317",130250,480,7,5,66,"f#'",80,"MUTED GTR",4.03143278240078,65.7407407407407,1.73770756436899
"1318",131000,728,7,5,50,"d",80,"MUTED GTR",4.05464640686758,50.9259259259259,2.1400393676797
"1319",131000,728,7,5,57,"a",80,"MUTED GTR",4.05464640686758,57.4074074074074,2.1400393676797
"1320",131000,728,7,5,62,"d'",80,"MUTED GTR",4.05464640686758,62.037037037037,2.1400393676797
"1321",131000,728,7,5,66,"f#'",80,"MUTED GTR",4.05464640686758,65.7407407407407,2.1400393676797
"1322",132000,472,7,5,56,"g#",80,"MUTED GTR",4.08559790615665,56.4814814814815,1.72316582282267
"1323",132000,472,7,5,63,"d#'",80,"MUTED GTR",4.08559790615665,62.962962962963,1.72316582282267
"1324",132000,472,7,5,68,"g#'",80,"MUTED GTR",4.08559790615665,67.5925925925926,1.72316582282267
"1325",132500,966,7,5,56,"g#",80,"MUTED GTR",4.10107365580118,56.4814814814815,2.46515729787599
"1326",132500,966,7,5,63,"d#'",80,"MUTED GTR",4.10107365580118,62.962962962963,2.46515729787599
"1327",132500,966,7,5,68,"g#'",80,"MUTED GTR",4.10107365580118,67.5925925925926,2.46515729787599
"1328",133500,722,7,5,56,"g#",80,"MUTED GTR",4.13202515509025,56.4814814814815,2.13120227817026
"1329",133500,722,7,5,63,"d#'",80,"MUTED GTR",4.13202515509025,62.962962962963,2.13120227817026
"1330",133500,722,7,5,68,"g#'",80,"MUTED GTR",4.13202515509025,67.5925925925926,2.13120227817026
"1331",134250,226,7,5,56,"g#",80,"MUTED GTR",4.15523877955704,56.4814814814815,1.19236794596748
"1332",134250,226,7,5,63,"d#'",80,"MUTED GTR",4.15523877955704,62.962962962963,1.19236794596748
"1333",134250,226,7,5,68,"g#'",80,"MUTED GTR",4.15523877955704,67.5925925925926,1.19236794596748
"1334",134500,474,7,5,56,"g#",80,"MUTED GTR",4.16297665437931,56.4814814814815,1.72681273869647
"1335",134500,474,7,5,63,"d#'",80,"MUTED GTR",4.16297665437931,62.962962962963,1.72681273869647
"1336",134500,474,7,5,68,"g#'",80,"MUTED GTR",4.16297665437931,67.5925925925926,1.72681273869647
"1337",136000,480,7,5,49,"c#",80,"MUTED GTR",4.20940390331291,50,1.73770756436899
"1338",136000,480,7,5,56,"g#",80,"MUTED GTR",4.20940390331291,56.4814814814815,1.73770756436899
"1339",136000,480,7,5,61,"c#'",80,"MUTED GTR",4.20940390331291,61.1111111111111,1.73770756436899
"1340",136500,228,7,5,49,"c#",80,"MUTED GTR",4.22487965295744,50,1.19763228920691
"1341",136500,228,7,5,56,"g#",80,"MUTED GTR",4.22487965295744,56.4814814814815,1.19763228920691
"1342",136500,228,7,5,61,"c#'",80,"MUTED GTR",4.22487965295744,61.1111111111111,1.19763228920691
"1343",136750,228,7,5,49,"c#",80,"MUTED GTR",4.23261752777971,50,1.19763228920691
"1344",136750,228,7,5,56,"g#",80,"MUTED GTR",4.23261752777971,56.4814814814815,1.19763228920691
"1345",136750,228,7,5,61,"c#'",80,"MUTED GTR",4.23261752777971,61.1111111111111,1.19763228920691
"1346",137250,228,7,5,49,"c#",80,"MUTED GTR",4.24809327742424,50,1.19763228920691
"1347",137250,228,7,5,56,"g#",80,"MUTED GTR",4.24809327742424,56.4814814814815,1.19763228920691
"1348",137250,228,7,5,61,"c#'",80,"MUTED GTR",4.24809327742424,61.1111111111111,1.19763228920691
"1349",137500,732,7,5,49,"c#",80,"MUTED GTR",4.25583115224651,50,2.14591054295827
"1350",137500,732,7,5,56,"g#",80,"MUTED GTR",4.25583115224651,56.4814814814815,2.14591054295827
"1351",137500,732,7,5,61,"c#'",80,"MUTED GTR",4.25583115224651,61.1111111111111,2.14591054295827
"1352",138250,234,7,5,49,"c#",80,"MUTED GTR",4.27904477671331,50,1.21328827773609
"1353",138250,234,7,5,56,"g#",80,"MUTED GTR",4.27904477671331,56.4814814814815,1.21328827773609
"1354",138250,234,7,5,61,"c#'",80,"MUTED GTR",4.27904477671331,61.1111111111111,1.21328827773609
"1355",138500,116,7,5,49,"c#",80,"MUTED GTR",4.28678265153557,50,0.854250157539209
"1356",138500,116,7,5,56,"g#",80,"MUTED GTR",4.28678265153557,56.4814814814815,0.854250157539209
"1357",138500,116,7,5,61,"c#'",80,"MUTED GTR",4.28678265153557,61.1111111111111,0.854250157539209
"1358",139000,234,7,5,49,"c#",80,"MUTED GTR",4.3022584011801,50,1.21328827773609
"1359",139000,234,7,5,56,"g#",80,"MUTED GTR",4.3022584011801,56.4814814814815,1.21328827773609
"1360",139000,234,7,5,61,"c#'",80,"MUTED GTR",4.3022584011801,61.1111111111111,1.21328827773609
"1361",140000,488,7,5,53,"f",80,"MUTED GTR",4.33320990046917,53.7037037037037,1.75212862130219
"1362",140000,488,7,5,60,"c'",80,"MUTED GTR",4.33320990046917,60.1851851851852,1.75212862130219
"1363",140000,488,7,5,63,"d#'",80,"MUTED GTR",4.33320990046917,62.962962962963,1.75212862130219
"1364",140500,240,7,5,53,"f",80,"MUTED GTR",4.3486856501137,53.7037037037037,1.22874480248448
"1365",140500,240,7,5,60,"c'",80,"MUTED GTR",4.3486856501137,60.1851851851852,1.22874480248448
"1366",140500,240,7,5,65,"f'",80,"MUTED GTR",4.3486856501137,64.8148148148148,1.22874480248448
"1367",140750,240,7,5,53,"f",80,"MUTED GTR",4.35642352493597,53.7037037037037,1.22874480248448
"1368",140750,240,7,5,60,"c'",80,"MUTED GTR",4.35642352493597,60.1851851851852,1.22874480248448
"1369",140750,240,7,5,65,"f'",80,"MUTED GTR",4.35642352493597,64.8148148148148,1.22874480248448
"1370",141500,240,7,5,53,"f",80,"MUTED GTR",4.37963714940277,53.7037037037037,1.22874480248448
"1371",141500,240,7,5,60,"c'",80,"MUTED GTR",4.37963714940277,60.1851851851852,1.22874480248448
"1372",141500,240,7,5,65,"f'",80,"MUTED GTR",4.37963714940277,64.8148148148148,1.22874480248448
"1373",141750,242,7,5,53,"f",80,"MUTED GTR",4.38737502422503,53.7037037037037,1.23385395051962
"1374",141750,242,7,5,60,"c'",80,"MUTED GTR",4.38737502422503,60.1851851851852,1.23385395051962
"1375",141750,242,7,5,65,"f'",80,"MUTED GTR",4.38737502422503,64.8148148148148,1.23385395051962
"1376",142250,238,7,5,53,"f",80,"MUTED GTR",4.40285077386957,53.7037037037037,1.22361432161132
"1377",142250,238,7,5,60,"c'",80,"MUTED GTR",4.40285077386957,60.1851851851852,1.22361432161132
"1378",142250,238,7,5,65,"f'",80,"MUTED GTR",4.40285077386957,64.8148148148148,1.22361432161132
"1379",142500,240,7,5,53,"f",80,"MUTED GTR",4.41058864869183,53.7037037037037,1.22874480248448
"1380",142500,240,7,5,60,"c'",80,"MUTED GTR",4.41058864869183,60.1851851851852,1.22874480248448
"1381",142500,240,7,5,65,"f'",80,"MUTED GTR",4.41058864869183,64.8148148148148,1.22874480248448
"1382",143000,740,7,5,53,"f",80,"MUTED GTR",4.42606439833637,53.7037037037037,2.15760496493231
"1383",143000,740,7,5,60,"c'",80,"MUTED GTR",4.42606439833637,60.1851851851852,2.15760496493231
"1384",143000,740,7,5,65,"f'",80,"MUTED GTR",4.42606439833637,64.8148148148148,2.15760496493231
"1385",144000,480,7,5,51,"d#",80,"MUTED GTR",4.45701589762543,51.8518518518518,1.73770756436899
"1386",144000,480,7,5,58,"a#",80,"MUTED GTR",4.45701589762543,58.3333333333333,1.73770756436899
"1387",144000,480,7,5,63,"d#'",80,"MUTED GTR",4.45701589762543,62.962962962963,1.73770756436899
"1388",144000,480,7,5,67,"g'",80,"MUTED GTR",4.45701589762543,66.6666666666667,1.73770756436899
"1389",144750,480,7,5,51,"d#",80,"MUTED GTR",4.48022952209223,51.8518518518518,1.73770756436899
"1390",144750,480,7,5,58,"a#",80,"MUTED GTR",4.48022952209223,58.3333333333333,1.73770756436899
"1391",144750,480,7,5,63,"d#'",80,"MUTED GTR",4.48022952209223,62.962962962963,1.73770756436899
"1392",144750,480,7,5,67,"g'",80,"MUTED GTR",4.48022952209223,66.6666666666667,1.73770756436899
"1393",145500,478,7,5,51,"d#",80,"MUTED GTR",4.50344314655903,51.8518518518518,1.73408356133289
"1394",145500,478,7,5,58,"a#",80,"MUTED GTR",4.50344314655903,58.3333333333333,1.73408356133289
"1395",145500,478,7,5,63,"d#'",80,"MUTED GTR",4.50344314655903,62.962962962963,1.73408356133289
"1396",145500,478,7,5,67,"g'",80,"MUTED GTR",4.50344314655903,66.6666666666667,1.73408356133289
"1397",146250,226,7,5,51,"d#",80,"MUTED GTR",4.52665677102583,51.8518518518518,1.19236794596748
"1398",146250,226,7,5,58,"a#",80,"MUTED GTR",4.52665677102583,58.3333333333333,1.19236794596748
"1399",146250,226,7,5,63,"d#'",80,"MUTED GTR",4.52665677102583,62.962962962963,1.19236794596748
"1400",146250,226,7,5,67,"g'",80,"MUTED GTR",4.52665677102583,66.6666666666667,1.19236794596748
"1401",146500,228,7,5,51,"d#",80,"MUTED GTR",4.5343946458481,51.8518518518518,1.19763228920691
"1402",146500,228,7,5,58,"a#",80,"MUTED GTR",4.5343946458481,58.3333333333333,1.19763228920691
"1403",146500,228,7,5,63,"d#'",80,"MUTED GTR",4.5343946458481,62.962962962963,1.19763228920691
"1404",146500,228,7,5,67,"g'",80,"MUTED GTR",4.5343946458481,66.6666666666667,1.19763228920691
